entity_id,display_name,aliases_json,record_type,record_type_basis,canonical_url,canonical_url_status,discovery_profile_urls_json,status_current,operating_status_legacy,status_conflict,status_evidence_date,status_observed_at,status_date_note,last_verified,headquarters_country,headquarters_country_values_legacy_json,headquarters_country_conflict,operating_regions_json,founding_year,founding_year_values_json,founding_year_note,business_models_json,ecosystem_memberships_json,lifecycle_codes_json,lifecycle_mapping_methods_json,lifecycle_labels_legacy_json,lifecycle_unmapped_labels_json,category_labels_json,maturity_band_provisional,maturity_labels_legacy_json,mrl,mrl_note,reviewed_relevance_tier,relevance_tier_values_json,relevance_tier_conflict,jcx_relevance_notes_json,legacy_evidence_grades_json,source_quality_grades_provisional_json,source_count,source_urls_json,source_datasets_json,merged_record_count,publication_readiness,review_flags_json
org-cupix-384c862,Cupix,[],organization,default operating/legal identity,https://www.cupix.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,South Korea,"[""South Korea""]",false,"[""Asia North America and global""]",,[],Not verified in the current source layer.,"[""SaaS subscription plus capture integrations""]","[""BuiltWorlds Building Tech Top 50 2025""]","[""L4"",""L5""]","[""explicit_code"",""keyword_inference""]","[""L5 Construction"",""L4 Design""]",[],"[""4D digital twins from 360 video laser drone and BIM""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",2,"[""https://builtworlds.com/insights/2025-building-tech-top-50-list"",""https://cupix.com/""]","[""startup_core_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-d-r-horton-df5d6bc,D.R. Horton,[],organization,default operating/legal identity,https://investor.drhorton.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""North America""]",1978,"[""1978""]",,"[""standardized production, digital marketing, mortgage/title and warranty""]","[""Independent""]","[""L1"",""L3"",""L4"",""L5"",""L6"",""L7""]","[""documented_legacy_shorthand""]","[""L/D/C/S/F/H"",""O""]",[],"[""high-volume homebuilder and captive-finance operator""]",scaled_or_enterprise_signal,"[""scale operator""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Adds the largest-volume production benchmark and first-time-buyer funnel for JCX residential repeatability""]","[""A""]","[""S2""]",3,"[""https://investor.drhorton.com/"",""https://investor.drhorton.com/financial-information/financial-reports/annual-reports"",""https://investor.drhorton.com/~/media/Files/D/D-R-Horton-IR/documents/quarterly-reports/2025-dhi-annual-report.pdf""]","[""operator_coverage_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-dealpath-d87900f,Dealpath,[],organization,default operating/legal identity,https://www.dealpath.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""Global""]",,"[""unknown""]",Not verified in the current source layer.,"[""enterprise SaaS and integrations""]","[""Independent""]","[""L2"",""L3"",""L9""]","[""explicit_code"",""keyword_inference""]","[""L2 Feasibility"",""L3 Capital/finance/L9 Portfolio""]",[],"[""CRE investment pipeline underwriting CRM deal execution and portfolio intelligence""]",scaled_or_enterprise_signal,"[""enterprise""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",3,"[""https://dealpath.com/"",""https://dealpath.com/company"",""https://dealpath.com/platform""]","[""enterprise_platform_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-deepki-90fc92a,Deepki,[],organization,default operating/legal identity,https://www.deepki.com/platform/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,France,"[""France""]",false,"[""Europe/global""]",2014,"[""2014""]",,"[""enterprise SaaS and advisory""]","[""Independent""]","[""L8"",""L9"",""L10""]","[""explicit_code"",""keyword_inference""]","[""L10 ESG"",""L8 Property operations/L9 Portfolio""]",[],"[""real-estate sustainability data climate risk and CapEx planning""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",2,"[""https://deepki.com/"",""https://deepki.com/platform""]","[""coverage_gap_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-digital-realty-5bd2bb5,Digital Realty,[],organization,default operating/legal identity,https://www.digitalrealty.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""Global Americas EMEA APAC""]",2001,"[""2001""]",,"[""colocation, connectivity, data sovereignty, AI capacity and sustainable facilities""]","[""Independent""]","[""L1"",""L4"",""L5"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/D/C/O/E"",""F""]",[],"[""global data-centre owner/operator and interconnection platform""]",scaled_or_enterprise_signal,"[""scale platform""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Creates a concrete neutral-colocation and digital-infrastructure benchmark adjacent to Related Digital and Keppel""]","[""A""]","[""S1"",""S2""]",4,"[""https://digitalrealty.com/"",""https://digitalrealty.com/platform-digital"",""https://investor.digitalrealty.com/financials/annual-reports"",""https://sec.gov/Archives/edgar/data/1297996/000110465926015365/dlr-20251231x10k.htm""]","[""operator_coverage_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-dronedeploy-51fed53,DroneDeploy,[],organization,default operating/legal identity,https://www.dronedeploy.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""North America and global""]",,[],Not verified in the current source layer.,"[""SaaS subscription plus capture hardware integrations""]","[""BuiltWorlds Building Tech Top 50 2025""]","[""L5"",""L9""]","[""explicit_code"",""keyword_inference""]","[""L5 Construction"",""L9 Portfolio""]",[],"[""visual AI drone and reality capture for construction""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",2,"[""https://builtworlds.com/insights/2025-building-tech-top-50-list"",""https://dronedeploy.com/""]","[""startup_core_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-dubizzle-group-bayut-936a17a,Dubizzle Group / Bayut,[],organization,default operating/legal identity,https://www.dubizzlegroup.com/our-brands/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Arab Emirates,"[""United Arab Emirates""]",false,"[""MENA""]",2005,"[""2005""]",,"[""listing subscriptions CRM data APIs and advertising""]","[""Independent""]","[""L3"",""L6"",""L9""]","[""explicit_code"",""keyword_inference""]","[""L6 Marketing/sales"",""L9 Portfolio/L3 Capital/finance""]",[],"[""property classifieds market intelligence and agent workflow""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",2,"[""https://dubizzlegroup.com/"",""https://dubizzlegroup.com/our-brands""]","[""coverage_gap_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-dusty-robotics-c2631b0,Dusty Robotics,[],organization,default operating/legal identity,https://www.dustyrobotics.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""North America""]",2018,"[""2018""]",,"[""robotics hardware plus software/services""]","[""Independent""]","[""L4"",""L5""]","[""explicit_code"",""keyword_inference""]","[""L5 Construction"",""L4 Design""]",[],"[""autonomous BIM-driven construction layout robot""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",3,"[""https://dustyrobotics.com/"",""https://dustyrobotics.com/customer-stories/skanska-case-study"",""https://dustyrobotics.com/customers""]","[""coverage_gap_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-eliseai-312bd83,EliseAI,[],organization,default operating/legal identity,https://eliseai.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""North America""]",,"[""unknown""]",Not verified in the current source layer.,"[""AI SaaS and services""]","[""Independent""]","[""L6"",""L7"",""L8""]","[""explicit_code"",""keyword_inference""]","[""L6 Marketing/sales"",""L7 Occupancy/L8 Property operations""]",[],"[""AI leasing resident communications CRM and property-operations workflow""]",scaled_or_enterprise_signal,"[""scaleup""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""High""]","[""A""]","[""S2""]",4,"[""https://eliseai.com/"",""https://eliseai.com/about-us"",""https://eliseai.com/platform-overview"",""https://info.eliseai.com/hubfs/One-Pager-Product-Resident-EliseCRM-PMC-Final.pdf""]","[""enterprise_platform_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-emaar-development-402d000,Emaar Development,[],organization,default operating/legal identity,https://properties.emaar.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United Arab Emirates,"[""United Arab Emirates""]",false,"[""UAE global hospitality markets""]",,[],Not verified in the current source layer.,[],[],"[""L1"",""L4"",""L6"",""L7"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/D/S/H/O/E""]",[],[],not_assessed,[],,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Enterprise analytics and digital transaction reference""]","[""A""]","[""S2""]",2,"[""https://properties.emaar.com/"",""https://properties.emaar.com/wp-content/uploads/2025/03/Emaar-Development_Integrated-Report-for-the-Year-2024_EN.pdf""]","[""global_real_estate_pioneers_agent.csv""]",1,profile_requires_editorial_review,"[""category_not_assessed"",""maturity_not_assessed"",""status_evidence_date_missing"",""claim_level_evidence_review_required""]"
org-equinix-db3cddd,Equinix,[],organization,default operating/legal identity,https://www.equinix.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,United States,"[""United States""]",false,"[""Global Americas EMEA APAC""]",1998,"[""1998""]",,"[""xScale, interconnection, metro footprints, digital sovereignty and uptime""]","[""Independent""]","[""L1"",""L4"",""L5"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/D/C/O/E"",""F""]",[],"[""global data-centre, colocation and interconnection operator""]",scaled_or_enterprise_signal,"[""scale platform""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Adds the network/ecosystem layer between physical real estate and cloud; relevant to JCX data and service architecture""]","[""A""]","[""S2""]",3,"[""https://equinix.com/"",""https://investor.equinix.com/about-equinix/annual-reports-proxy"",""https://investor.equinix.com/sec-filings/all-sec-filings/content/0001101239-26-000032/eqix-20251231.htm""]","[""operator_coverage_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
org-esr-group-5cc4f98,ESR Group,[],organization,default operating/legal identity,https://www.esr.com/,resolved,[],active,active,false,,2026-08-30,Legacy status_as_of is preserved in assertions; it is not promoted because it usually represents the research date rather than a supported event date.,2026-08-30,Singapore,"[""Singapore""]",false,"[""Asia-Pacific including India Japan Korea Greater China Southeast Asia ANZ""]",2011,"[""2011""]",,"[""new-economy logistics, hyperscale data centres, infrastructure and decarbonization""]","[""Independent; private since 2025-07-04""]","[""L1"",""L4"",""L5"",""L8"",""L10""]","[""documented_legacy_shorthand""]","[""L/D/C/O/E"",""F""]",[],"[""APAC logistics, data-centre and infrastructure real-asset owner/manager""]",scaled_or_enterprise_signal,"[""scale platform""]",,Not assigned from company scale/funding; requires product-and-geography evidence.,A,"[""A""]",false,"[""Fills the APAC new-economy operating gap across markets that matter to JCX and adds a privatization/governance case""]","[""A""]","[""S2""]",4,"[""https://esr.com/"",""https://esr.com/investor-relations"",""https://esr.com/news/esr-completes-privatisation-strengthens-leadership-team"",""https://esr.com/news/esr-group-reports-fy2024-results-demonstrates-business-resilience-as-its-clear-core-focus-on-logistics-real-estate-data-centres-and-infrastructure-drives-next-phase-of-growth""]","[""operator_coverage_additions.csv""]",1,qualified_profile_requires_claim_review,"[""claim_level_evidence_review_required""]"
