source_id,url,observed_urls,domain,inferred_source_class,source_quality_grade_provisional,quality_grade_status,used_by_record_ids,used_by_names,used_by_documents,source_datasets,last_verified,editorial_note
src-6b9af00093,https://aldar.com/en/explore-aldar/innovation,https://www.aldar.com/en/explore-aldar/innovation,aldar.com,company_or_product,S2,domain-level provisional; claim-level review required,,,research/global_real_estate_pioneers.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-2b23ff5f12,https://aldar.com/en/explore-aldar/innovation/scale-up,https://www.aldar.com/en/explore-aldar/innovation/scale-up,aldar.com,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-4d43b6296e,https://aldoa.com/,https://www.aldoa.com/,aldoa.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-f70721a776,Aldoa,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9cf73ba2aa,https://algoma.co/,https://www.algoma.co/,algoma.co,company_or_product,S2,domain-level provisional; claim-level review required,eco-e7051a3dbb,Algoma,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-26c3f9e4e4,https://algoma.com/,https://www.algoma.com/,algoma.com,company_or_product,S2,domain-level provisional; claim-level review required,,,research/startup_coverage_additions.csv,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-357f422391,https://alicetechnologies.com/,https://www.alicetechnologies.com/,alicetechnologies.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-09bc9dd1ed|org-alice-technologies-3d2a5de,ALICE Technologies,research/built_environment_ecosystem_discovery_index.csv|research/final_residual_additions.csv,built_environment_ecosystem_discovery_index.csv|final_residual_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7319ace07b,https://alicetechnologies.com/construction-optioneering,https://www.alicetechnologies.com/construction-optioneering,alicetechnologies.com,company_or_product,S2,domain-level provisional; claim-level review required,org-alice-technologies-3d2a5de,ALICE Technologies,research/final_coverage_assurance.md|research/final_residual_additions.csv,final_residual_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f4106d132c,https://alicetechnologies.com/home,https://www.alicetechnologies.com/home,alicetechnologies.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-04eed06741,ALICE Technologies,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-bd6c666fd5,https://alphaa.io/,https://alphaa.io/,alphaa.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-cc0df95eda,Alphaa,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-57037996c3,https://alrik.com/,https://www.alrik.com/,alrik.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-5985d72037,alrik,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7ece2947c0,https://altusgroup.com/argus,https://www.altusgroup.com/argus/,altusgroup.com,company_or_product,S2,domain-level provisional; claim-level review required,org-altus-group-argus-intelligence-argus-enterprise-3e9e2c7,Altus Group ARGUS Intelligence / ARGUS Enterprise,research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-4de9e2b231,https://altusgroup.com/solutions/argus-enterprise,https://www.altusgroup.com/solutions/argus-enterprise/,altusgroup.com,company_or_product,S2,domain-level provisional; claim-level review required,org-altus-group-argus-intelligence-argus-enterprise-3e9e2c7,Altus Group ARGUS Intelligence / ARGUS Enterprise,research/enterprise_platform_additions.csv|research/enterprise_platform_coverage_audit.md,enterprise_platform_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-aa75e93565,https://ambr.company/,https://ambr.company/,ambr.company,company_or_product,S2,domain-level provisional; claim-level review required,eco-98b242820c,AMBR,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3f321a226c,https://amenify.com/,https://www.amenify.com,amenify.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-05a5933718,Amenify,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-2ca59f3e98,https://ampd.energy/,https://www.ampd.energy/,ampd.energy,company_or_product,S2,domain-level provisional; claim-level review required,org-ampd-energy-d47df2a,Ampd Energy,research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-2de7cdef2b,https://annual2024.mubadala.com/en/onemubadala/real-assets,https://annual2024.mubadala.com/en/onemubadala/real-assets,annual2024.mubadala.com,company_or_product,S2,domain-level provisional; claim-level review required,org-mubadala-real-assets-18e6cb7,Mubadala Real Assets,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-4e20eb9f4a,https://apigateway.adx.ae/adx/cdn/1.0/content/download/4778749,https://apigateway.adx.ae/adx/cdn/1.0/content/download/4778749,apigateway.adx.ae,company_or_product,S2,domain-level provisional; claim-level review required,,,JCX_Meeting_Dossier_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-eb0694afc6,https://app.constructapp.io/,https://app.constructapp.io/,app.constructapp.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-019bfe7263,App,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-121f3ba409,https://appfolio.com/,https://www.appfolio.com/,appfolio.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-03fc18f807|org-appfolio-fa66ac8,AppFolio|LiveEasy,research/built_environment_ecosystem_discovery_index.csv|research/global_real_estate_pioneers_agent.csv|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-56e52dcf6d,https://appfolio.com/customer-stories/jw-property-services,https://www.appfolio.com/customer-stories/jw-property-services,appfolio.com,company_or_product,S2,domain-level provisional; claim-level review required,QOC-025,JW Property Services,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-048628c37e,https://appfolio.com/customer-stories/rainier-properties,https://www.appfolio.com/customer-stories/rainier-properties,appfolio.com,company_or_product,S2,domain-level provisional; claim-level review required,QOC-026,Rainier Properties,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
