discovery_id,display_name,name_variants_json,record_type_signals_json,qualified_entity_ids_json,evidence_stage,discovery_only,source_layers_json,source_layer_count,domains_json,candidate_urls_json,profile_urls_json,yc_company_ids_json,yc_batches_json,yc_status_signals_json,ecosystems_json,ecosystem_count,ecosystem_source_row_ids_json,ecosystem_source_row_count,ecosystem_status_signals_json,category_signals_json,lifecycle_signals_json,jcx_tier_signals_json,region_signals_json,country_signals_json,location_signals_json,employee_count_signals_json,description_signals_json,source_urls_json,source_url_count,identity_resolution_methods_json,needs_identity_review,identity_notes_json,snapshot_date,publication_note
dsc-bc73af024c27,Alfred,"[""Alfred""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""helloalfred.com""]","[""https://helloalfred.com/""]","[""https://moderneventures.com/portfolio/alfred""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-35c459466f59""]",1,"[""Portfolio/Passport listing displayed""]","[""Investment""]",[],[],[],[],[],[],"[""Tech-enabled property management service changing the way we live — Digital resident concierge services for multifamily buildings — Investment""]","[""https://helloalfred.com/"",""https://moderneventures.com/portfolio/alfred""]",2,"[""source_native_ecosystem_identity""]",true,"[""Domain helloalfred.com is also used by Helloalfred; shared-domain relationship requires review."",""Domain helloalfred.com is also used by ecosystem candidate 'HOM'; identities were deliberately kept separate.""]",2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-c45c6642902d,Algoma,"[""Algoma""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""algoma.co""]","[""https://algoma.co/""]","[""https://moderneventures.com/portfolio/algoma""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-72ec350576f3""]",1,"[""Portfolio/Passport listing displayed""]","[""Passport""]",[],[],[],[],[],[],"[""Hyperefficient market analysis and feasibility — AI-powered zoning, massing, and pro forma — so you can unlock sites and build with confidence — Passport""]","[""https://algoma.co/"",""https://moderneventures.com/portfolio/algoma""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-fa4b78687eb0,ALICE Technologies,"[""ALICE Technologies""]","[""organization""]","[""org-alice-technologies-3d2a5de""]",qualified_core,false,"[""built_environment_ecosystem_discovery_index"",""qualified_core""]",2,"[""alicetechnologies.com""]","[""https://alicetechnologies.com/"",""https://alicetechnologies.com/home""]","[""https://brickmortar.vc/portfolio"",""https://spark.jllt.com/portfolio""]",[],[],[],"[""Brick & Mortar Ventures"",""JLL Spark""]",2,"[""eco-src-45aa1a87f851"",""eco-src-d04d34a7ce76""]",2,"[""Active investment"",""Active/portfolio""]","[""AI construction scheduling simulation and optioneering""]","[""L2"",""L4"",""L5"",""L9""]","[""A""]",[],"[""United States""]",[],[],"[""Construction optioneering for capital projects. View website""]","[""https://alicetechnologies.com/"",""https://alicetechnologies.com/construction-optioneering"",""https://alicetechnologies.com/home"",""https://brickmortar.vc/portfolio"",""https://spark.jllt.com/portfolio""]",5,"[""exact_normalized_name_with_domain_corroboration"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-6942bf263a99,All3,"[""All3""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-d54547e0aa1c""]",1,"[""Selected for 2026 Top 50""]","[""Future of construction""]",[],[],[],[],[],[],"[""Future of construction""]","[""https://cemexventures.com/top-50""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-34b5373d3d71,Alloovium,"[""Alloovium""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/alloovium"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""32204""]","[""S2026""]","[""Active""]",[],0,[],0,[],"[""ConTech / construction operations""]","[""L5 Construction; L12 Data/intelligence""]","[""A""]",[],"[""AU""]","[""Brisbane QLD, Australia""]","[""5""]","[""Alloovium is the document intelligence layer for construction 🏗️ It reads every document and piece of data on a project (contracts, specs, drawings, compliance records, conversations), turning them into answers you can trust and actions with real value: every answer cites its exact source sentence, paperwork is checked clause by clause against the builder's own Integrated Management System, and nothing AI-drafted..."",""The company brain for construction companies""]","[""https://ycombinator.com/companies/alloovium"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-09a6d071bf64,Allume,"[""Allume""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",[],[],[],"[""Taronga RealTechX / Asset Impact""]",1,"[""eco-src-31cc0aecedb3""]",1,"[""Alumni/support history displayed""]",[],[],[],[],[],[],[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-234fabfc3a82,Alphaa,"[""Alphaa""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""alphaa.io""]","[""https://alphaa.io/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-2c889736f65a""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://alphaa.io/"",""https://metaprop.com/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-c4c256a16d86,alrik,"[""alrik""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""alrik.com""]","[""https://alrik.com/""]","[""https://pilabs.vc/portfolio""]",[],[],[],"[""Pi Labs""]",1,"[""eco-src-6c2ecdd33dbb""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],"[""AI for Construction Transport Est. 2022. Sweden. <br> Founded by Nicholas Sundén-Cullberg & Axel Enblad. <br> Last Funding Round: Seed""]","[""https://alrik.com/"",""https://pilabs.vc/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-09a1b8a24b00,Altus Group ARGUS Intelligence / ARGUS Enterprise,"[""Altus Group ARGUS Intelligence / ARGUS Enterprise""]","[""product_offering""]","[""org-altus-group-argus-intelligence-argus-enterprise-3e9e2c7""]",qualified_core,false,"[""qualified_core""]",1,"[""altusgroup.com""]","[""https://altusgroup.com/solutions/argus-enterprise""]",[],[],[],[],[],0,[],0,[],"[""commercial real-estate valuation cash-flow forecasting and portfolio intelligence""]","[""L2"",""L3"",""L9""]","[""A""]",[],"[""Canada""]",[],[],[],"[""https://altusgroup.com/argus"",""https://altusgroup.com/solutions/argus-enterprise"",""https://assets.ctfassets.net/8jgyidtgyr4v/5JvyDH3YNv4OXX5GbjMkvl/2a9d210f709762517c3e55477457ac3f/Altus_Group_Limited_MDA_2025Q4.pdf""]",3,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-35be3d34ec09,Alude,"[""Alude""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/alude"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""13083""]","[""W2020""]","[""Active""]",[],0,[],0,[],"[""Real-estate software / adjacent""]","[""L12 Data/intelligence""]","[""C""]",[],"[""BR""]","[""São Paulo, State of São Paulo, Brazil""]","[""8""]","[""We offer free software that automates bureaucracy for real-estate…""]","[""https://ycombinator.com/companies/alude"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-72e98b957476,alvéole,"[""alvéole""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",[],[],[],"[""Taronga RealTechX / Asset Impact""]",1,"[""eco-src-c5536a6fb1f4""]",1,"[""Alumni/support history displayed""]",[],[],[],[],[],[],[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-1bf536a7f329,Amazive,"[""Amazive""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-6138f6f0b73f""]",1,"[""Selected for 2026 Top 50""]","[""Supply Chain""]",[],[],[],[],[],[],"[""Supply Chain""]","[""https://cemexventures.com/top-50""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-9d49d8c03acb,Ambient,"[""Ambient""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""dwelo.com""]","[""https://dwelo.com/""]","[""https://moderneventures.com/portfolio/ambient""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-42d1dab46a53""]",1,"[""Exited (displayed)""]","[""Passport""]",[],[],[],[],[],[],"[""Smart building platform manages devices across communities — Platform digitally connects + controls electronic devices like lights, locks and thermostats across properties — Passport""]","[""https://dwelo.com/"",""https://moderneventures.com/portfolio/ambient""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-d8567298b4ea,AMBR,"[""AMBR""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""ambr.company""]","[""https://ambr.company/""]","[""https://pilabs.vc/portfolio""]",[],[],[],"[""Pi Labs""]",1,"[""eco-src-087ae1cbd653""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],"[""Voice AI for high-stakes workplace conversations Est. 2022. United Kingdom. <br> Founded by Zoe Stones, Jamie Wood and Steph Newton. <br> Last Funding Round: Pre-Seed""]","[""https://ambr.company/"",""https://pilabs.vc/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-e99d6f2ae4de,Amenify,"[""Amenify""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""amenify.com""]","[""https://amenify.com/""]","[""https://ret.vc/portfolio""]",[],[],[],"[""RET Ventures Portfolio""]",1,"[""eco-src-ee13993459d1""]",1,"[""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""Amenify Amenify is a one-stop platform shop for trusted services, including on-site fitness, dog walks, cleanings, and community events. Apartment owners use white-label technology to enhance their asset and eliminate work for the onsite team and residents get top-tier services at an affordable rate. Year of investment 2017 Stage at Investment All Seed Real Estate Focus All Multifamily View WEbsite""]","[""https://amenify.com/"",""https://ret.vc/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-86084ba1cb1b,Ampd Energy,"[""Ampd Energy""]","[""organization""]","[""org-ampd-energy-d47df2a""]",qualified_core,false,"[""built_environment_ecosystem_discovery_index"",""qualified_core""]",2,"[""ampd.energy""]","[""https://ampd.energy/""]","[""https://2150.vc/investments/ampd-energy""]",[],[],[],"[""2150""]",1,"[""eco-src-2399b1c8e15d""]",1,"[""Investment displayed; current status not inferred""]","[""Construction batteries""]","[""L10"",""L5""]","[""C""]","[""Singapore""]","[""Australia""]",[],[],"[""Ampd Energy Ampd Energy's battery storage systems replace diesel generators on construction sites, enabling cleaner, quieter, safer operations at lower cost.""]","[""https://2150.vc/investments/ampd-energy"",""https://ampd.energy/"",""https://tarongagroup.com/realtechx""]",3,"[""exact_normalized_name"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-3385eee84c46,App,"[""App""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""app.constructapp.io""]","[""https://app.constructapp.io/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-6755ba661a4a""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://app.constructapp.io/"",""https://metaprop.com/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-b7f2b4ee9e2a,AppFolio,"[""AppFolio""]","[""organization""]","[""org-appfolio-fa66ac8""]",qualified_core,false,"[""qualified_core""]",1,"[""appfolio.com""]","[""https://appfolio.com/""]",[],[],[],[],[],0,[],0,[],"[""Property management platform""]","[""L3"",""L6"",""L7"",""L8""]",[],[],"[""United States""]",[],[],[],"[""https://appfolio.com/""]",1,"[""qualified_core_identity""]",true,"[""Domain appfolio.com is also used by ecosystem candidate 'LiveEasy'; identities were deliberately kept separate.""]",2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-17e7c09336af,Applause,"[""Applause""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""applausehq.com""]","[""https://applausehq.com/""]","[""https://ret.vc/portfolio""]",[],[],[],"[""RET Ventures Portfolio""]",1,"[""eco-src-6cf08eef6e32""]",1,"[""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""Applause Applause is a fintech platform whose purpose is to help companies hire, motivate and retain service workers by providing better financial benefits & incentives to their employees. When service employees' wages are higher, paid faster, and enhanced with performance bonuses, everyone wins – businesses have enough workers, employees' financial lives are better, and customers receive prompt and friendly service. Year of investment 2022 Stage at Investment All Seed Real Estate Focus All Other View WEbsite""]","[""https://applausehq.com/"",""https://ret.vc/portfolio""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-3ece41d1eb02,Apply Design,"[""Apply Design""]","[""organization""]","[""org-apply-design-73f51a0""]",qualified_core,false,"[""qualified_core"",""yc_real_estate_construction_2026-08-30""]",2,[],[],"[""https://ycombinator.com/companies/apply-design"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]","[""26802""]","[""S2022""]","[""Active""]",[],0,[],0,[],"[""AI virtual staging for property marketing"",""Design / visualization""]","[""L11"",""L4 Design/BIM; L6 Marketing/sales; L7 Occupancy/tenant; L12 Data/intelligence"",""L6""]","[""A"",""C""]",[],"[""IL"",""Israel""]","[""Tel Aviv-Yafo, Israel""]","[""4""]","[""Apply Design is a leading AI-powered virtual staging app that empowers real estate professionals to showcase the full potential of their properties to prospective buyers, helping them sell homes faster and for higher prices. We virtually stage over 10,000 properties monthly, transforming images of vacant or outdated spaces into fully furnished, captivating property photos. Our proprietary AI-powered software is..."",""Helping realtors showcase the full potential of their properties""]","[""https://ycombinator.com/companies/apply-design"",""https://ycombinator.com/companies/industry/real-estate-and-construction""]",2,"[""exact_normalized_name"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
