ecosystem,ecosystem_type,company_name,company_url,official_source_url,source_page_type,source_capture_date,status,status_note,region,category,official_description,discovery_only,name_source
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Ekotekt,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Future of construction,Future of construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Enlaye,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Enhanced productivity,Enhanced productivity,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Freeda,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Enhanced productivity,Enhanced productivity,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Gentian,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Green construction,Green construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Hyperion Robotics,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Future of construction,Future of construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Kapture,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Green construction,Green construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,LITEHAUS,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Future of construction,Future of construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Make a Bim,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Enhanced productivity,Enhanced productivity,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Mango,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Enhanced productivity,Enhanced productivity,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Material Evolution,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Green construction,Green construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Mineral Minds,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Green construction,Green construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,"Mitico, Inc.",,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Green construction,Green construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Navlive,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Future of construction,Future of construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,necoTECH,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Green construction,Green construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,NowVision,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Enhanced productivity,Enhanced productivity,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,ON3,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Supply Chain,Supply Chain,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,Optocycle,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Green construction,Green construction,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,"Petram Technologies, Inc.",,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Enhanced productivity,Enhanced productivity,true,official 2026 Top 50 card text
CEMEX Ventures Top 50 ConTech 2026,construction corporate venture / annual expert screen,PHOTOKRETE,,https://www.cemexventures.com/top-50/,official 2026 Top 50 ConTech list,2026-08-30,Selected for 2026 Top 50,"CEMEX Ventures selection is an expert-screen discovery signal, not an operating-status, customer-validation, investment, or outcome assertion.",,Green construction,Green construction,true,official 2026 Top 50 card text
